"","a99","name","a12","a9","FBK","DRG","kills_ADC","deaths_ADC","assists_ADC","kills_SUP","deaths_SUP","assists_SUP","ADC","SUP","KDA_mean","totalDamageDealtToChampions_mean","visionScore_mean","totalDamageTaken_mean","goldEarned_mean","visionWardsBoughtInGame_mean"
"18037",4922656240,"Miss Fortune & Braum",100,FALSE,FALSE,FALSE,11,4,11,1,8,18,"Miss Fortune","Braum",3.42,21452.5,79.5,26720.5,13135.5,7
"32459",4922656240,"Yone & Sett",200,TRUE,FALSE,TRUE,14,5,8,2,7,11,"Yone","Sett",2.92,28640,70.5,26686,13677.5,8
"22820",4922671101,"Lucian & Karma",100,FALSE,FALSE,FALSE,3,11,9,2,14,8,"Lucian","Karma",0.88,12534.5,41,23851.5,9060,7.5
"32460",4922671101,"Kai'Sa & Leona",200,TRUE,FALSE,TRUE,14,9,15,4,7,20,"Kai'Sa","Leona",3.31,22701,51,27262,12866.5,5
"18038",4922681235,"Xayah & Morgana",100,TRUE,TRUE,TRUE,8,2,8,6,1,17,"Xayah","Morgana",13,16752,41,8782.5,10158.5,5.5
"42713",4922681235,"Aphelios & Galio",200,FALSE,TRUE,FALSE,1,6,0,2,8,2,"Aphelios","Galio",0.36,5275,12,14221,6135,3.5
"22821",4922686909,"Vayne & Morgana",100,TRUE,FALSE,FALSE,1,4,9,2,8,19,"Vayne","Morgana",2.58,10293,36.5,14437.5,7971.5,6
"42714",4922686909,"Kai'Sa & Janna",200,FALSE,FALSE,TRUE,4,5,7,1,4,18,"Kai'Sa","Janna",3.33,13275,46,12558.5,8622,4
"18039",4922696875,"Jhin & Thresh",100,TRUE,FALSE,FALSE,7,0,5,1,2,6,"Jhin","Thresh",9.5,9156.5,36,5735,7817.5,5.5
"42715",4922696875,"Kai'Sa & Leona",200,FALSE,FALSE,TRUE,3,2,1,1,3,2,"Kai'Sa","Leona",1.4,4827.5,23.5,10276.5,5935,4
"22822",4922705650,"Lucian & Nautilus",100,TRUE,FALSE,TRUE,1,4,9,0,6,11,"Lucian","Nautilus",2.1,9944,45,15197.5,8623.5,6
"42716",4922705650,"Miss Fortune & Thresh",200,FALSE,FALSE,FALSE,4,5,6,3,4,12,"Miss Fortune","Thresh",2.78,13045,59,13679.5,9079,6.5
"22823",4922709737,"Xayah & Karma",100,FALSE,FALSE,FALSE,0,3,0,0,4,2,"Xayah","Karma",0.29,3754.5,29,7359.5,5370.5,1
"42717",4922709737,"Samira & Maokai",200,TRUE,TRUE,TRUE,9,0,3,1,0,8,"Samira","Maokai",25.2,6372.5,27.5,6966.5,8342,3
"22824",4922710281,"Sivir & Zilean",100,TRUE,FALSE,FALSE,11,6,5,1,4,16,"Sivir","Zilean",3.3,16405,45.5,16293.5,11747.5,5
"42718",4922710281,"Draven & Leona",200,FALSE,FALSE,TRUE,7,6,6,3,5,9,"Draven","Leona",2.27,13128,39.5,21704,10972.5,3.5
"22825",4922725580,"Jinx & Seraphine",100,TRUE,FALSE,TRUE,5,0,7,3,1,9,"Jinx","Seraphine",24,8179,24.5,5383,8881,3.5
"32461",4922725580,"Kai'Sa & Lulu",200,FALSE,FALSE,FALSE,1,2,3,0,2,5,"Kai'Sa","Lulu",2.25,3137,22,4560,5404,4.5
"22826",4922729764,"Jhin & Maokai",100,FALSE,FALSE,FALSE,1,4,1,0,3,3,"Jhin","Maokai",0.71,5838,26.5,8994,5553.5,3
"32462",4922729764,"Aphelios & Lulu",200,TRUE,FALSE,TRUE,2,1,2,1,1,11,"Aphelios","Lulu",8,6826,32,6621.5,6711.5,5
"22827",4922752324,"Jhin & Bard",100,TRUE,FALSE,FALSE,8,1,5,0,3,8,"Jhin","Bard",5.25,8397,39,8884.5,8191.5,3.5
"32463",4922752324,"Caitlyn & Zilean",200,FALSE,FALSE,TRUE,2,5,4,2,4,6,"Caitlyn","Zilean",1.56,7992.5,27,11455.5,6710.5,5
"18040",4922765131,"Miss Fortune & Maokai",100,FALSE,FALSE,TRUE,4,3,10,3,5,10,"Miss Fortune","Maokai",3.38,18762,59,18841,10385.5,7
"42719",4922765131,"Mordekaiser & Thresh",200,TRUE,FALSE,FALSE,7,4,6,4,6,14,"Mordekaiser","Thresh",3.1,12986,39,26476.5,10926.5,5
"22828",4922765891,"Orianna & Maokai",100,TRUE,FALSE,TRUE,5,2,9,3,7,10,"Orianna","Maokai",3,16003.5,41.5,15028.5,9975.5,5.5
"32464",4922765891,"Aphelios & Thresh",200,FALSE,FALSE,FALSE,4,4,7,2,5,8,"Aphelios","Thresh",2.33,9316,44,14341.5,9195,6
"22829",4922772559,"Samira & Thresh",100,TRUE,FALSE,TRUE,7,7,11,1,5,26,"Samira","Thresh",3.75,14210.5,46.5,18053,9861.5,6.5
"42720",4922772559,"Kai'Sa & Leona",200,FALSE,FALSE,FALSE,11,8,4,0,8,11,"Kai'Sa","Leona",1.62,13476,34,19395,9985.5,6
"22830",4922821722,"Kennen & Sett",100,FALSE,FALSE,FALSE,0,4,3,1,4,7,"Kennen","Sett",1.38,7398,39,14364,6456,6.5
"42721",4922821722,"Yasuo & Karma",200,TRUE,FALSE,TRUE,4,3,7,1,2,10,"Yasuo","Karma",4.4,8062.5,38,11908.5,8119,5.5
"18041",4922826649,"Samira & Thresh",100,FALSE,FALSE,FALSE,2,9,6,3,5,9,"Samira","Thresh",1.43,7294,36,17779.5,7932.5,7.5
"42722",4922826649,"Orianna & Janna",200,TRUE,FALSE,TRUE,4,4,11,4,2,13,"Orianna","Janna",5.33,11046,50.5,11913.5,9091.5,3.5
"22831",4922831098,"Miss Fortune & Janna",100,FALSE,FALSE,FALSE,5,3,3,2,8,4,"Miss Fortune","Janna",1.27,9261.5,36.5,12203.5,8788.5,4
"42723",4922831098,"Aphelios & Bard",200,TRUE,FALSE,TRUE,9,1,4,0,2,14,"Aphelios","Bard",9,12321.5,52.5,13684.5,10313.5,9.5
"22832",4922864262,"Vayne & Thresh",100,FALSE,FALSE,FALSE,9,9,7,2,7,14,"Vayne","Thresh",2,17601.5,49,22790,11512,8
"42724",4922864262,"Kai'Sa & Maokai",200,TRUE,FALSE,TRUE,19,7,11,1,4,20,"Kai'Sa","Maokai",4.64,28074,62,24267.5,14166,7.5
"22833",4922872842,"Yasuo & Alistar",100,TRUE,FALSE,TRUE,8,8,9,1,11,16,"Yasuo","Alistar",1.79,16904.5,53.5,31942.5,13171.5,7
"42725",4922872842,"Samira & Thresh",200,FALSE,FALSE,FALSE,10,3,10,1,5,20,"Samira","Thresh",5.12,18071.5,55.5,21844.5,12304.5,7
"22834",4922884872,"Vayne & Bard",100,FALSE,FALSE,FALSE,1,7,7,2,7,7,"Vayne","Bard",1.21,10473.5,47.5,17020,9635,6
"32465",4922884872,"Kai'Sa & Pyke",200,TRUE,TRUE,TRUE,16,2,6,2,6,8,"Kai'Sa","Pyke",4,17730.5,56,12738,13213.5,8.5
"22835",4922895860,"Kai'Sa & Gragas",100,FALSE,FALSE,FALSE,10,7,4,1,8,8,"Kai'Sa","Gragas",1.53,9211.5,23.5,14261.5,7969,5
"32466",4922895860,"Syndra & Karma",200,TRUE,FALSE,TRUE,9,3,9,0,5,20,"Syndra","Karma",4.75,9893.5,29.5,8925,8367.5,5.5
"18042",4922900280,"Aphelios & Thresh",100,TRUE,FALSE,TRUE,10,7,11,1,8,23,"Aphelios","Thresh",3,37545.5,74.5,26098.5,14464,8
"32467",4922900280,"Kai'Sa & Alistar",200,FALSE,FALSE,FALSE,16,7,10,2,10,18,"Kai'Sa","Alistar",2.71,24864,79.5,32099,14859.5,9
"18043",4922954479,"Kai'Sa & Thresh",100,TRUE,FALSE,FALSE,14,4,12,2,5,24,"Kai'Sa","Thresh",5.78,21186.5,43.5,17959.5,12813,4.5
"32468",4922954479,"Xayah & Rakan",200,FALSE,FALSE,TRUE,4,11,3,2,7,10,"Xayah","Rakan",1.06,10800,47,20984.5,9269,9.5
"18044",4922961178,"Lucian & Pantheon",100,TRUE,FALSE,FALSE,10,5,11,0,6,14,"Lucian","Pantheon",3.18,18537,71,24884.5,11349.5,11
"42726",4922961178,"Ezreal & Lulu",200,FALSE,FALSE,TRUE,7,6,8,1,7,15,"Ezreal","Lulu",2.38,14527.5,47,21751,11569.5,8
"22836",4922997595,"Kai'Sa & Thresh",100,FALSE,TRUE,TRUE,14,5,2,0,8,12,"Kai'Sa","Thresh",2.15,16929,56.5,19064,12381.5,11.5
"42727",4922997595,"Jhin & Rakan",200,TRUE,TRUE,FALSE,11,6,10,0,8,17,"Jhin","Rakan",2.71,14546.5,51,20996.5,12371,5
"18045",4922997768,"Kai'Sa & Galio",100,TRUE,FALSE,TRUE,6,4,12,5,2,15,"Kai'Sa","Galio",6.33,13089.5,44,12991.5,10042.5,6
"42728",4922997768,"Vayne & Leona",200,FALSE,FALSE,FALSE,3,4,4,1,9,4,"Vayne","Leona",0.92,7518,25,14062.5,6609.5,5
"18046",4923008884,"Kai'Sa & Taric",100,TRUE,FALSE,FALSE,9,2,8,0,5,16,"Kai'Sa","Taric",4.71,9165,34.5,12955.5,9123.5,4.5
"42729",4923008884,"Jhin & Leona",200,FALSE,FALSE,TRUE,3,4,2,2,3,5,"Jhin","Leona",1.71,9622.5,42,11580.5,7833,8
"22837",4923014620,"Yone & Maokai",100,TRUE,FALSE,FALSE,13,7,8,0,4,8,"Yone","Maokai",2.64,17199.5,36.5,16728,10169,5.5
"32469",4923014620,"Kai'Sa & Nautilus",200,FALSE,FALSE,TRUE,4,6,3,1,4,10,"Kai'Sa","Nautilus",1.8,9420,30,17562.5,8176,5.5
"18047",4923017040,"Ezreal & Maokai",100,TRUE,FALSE,TRUE,3,2,5,1,5,9,"Ezreal","Maokai",2.57,13948,43,11839,9415,6
"42730",4923017040,"Syndra & Pyke",200,FALSE,FALSE,FALSE,2,6,5,6,1,8,"Syndra","Pyke",3,10669,25.5,14575,10175,3.5
"18048",4923023481,"Kai'Sa & Pantheon",100,FALSE,FALSE,FALSE,2,4,2,3,8,4,"Kai'Sa","Pantheon",0.92,6802,31,12459.5,7210.5,5
"42731",4923023481,"Aphelios & Thresh",200,TRUE,FALSE,TRUE,4,1,8,1,4,13,"Aphelios","Thresh",5.2,6526,32.5,7564.5,8835,4
"22838",4923031948,"Jhin & Maokai",100,FALSE,FALSE,FALSE,0,6,2,0,8,4,"Jhin","Maokai",0.43,5864,29,11737.5,5556,3
"42732",4923031948,"Kai'Sa & Thresh",200,TRUE,FALSE,TRUE,9,2,4,1,1,15,"Kai'Sa","Thresh",9.67,8236.5,30,7368,7946,6
"22839",4923184812,"Draven & Galio",100,TRUE,FALSE,TRUE,8,3,3,1,6,15,"Draven","Galio",3,11486.5,33,14838.5,8746.5,3.5
"42733",4923184812,"Kai'Sa & Thresh",200,FALSE,FALSE,FALSE,8,4,2,1,5,2,"Kai'Sa","Thresh",1.44,11609,38,13017,7989,4
"22840",4923213381,"Lucian & Leona",100,FALSE,FALSE,TRUE,1,4,9,5,4,8,"Lucian","Leona",2.88,11083.5,43,14806.5,8713,5.5
"32470",4923213381,"Jhin & Blitzcrank",200,TRUE,FALSE,FALSE,4,2,6,1,6,6,"Jhin","Blitzcrank",2.12,8647.5,35.5,11698,7993.5,2.5
"22841",4923222830,"Kai'Sa & Maokai",100,FALSE,FALSE,FALSE,5,4,7,3,6,11,"Kai'Sa","Maokai",2.6,14886.5,44.5,16332,9994.5,7
"32471",4923222830,"Jhin & Thresh",200,TRUE,FALSE,TRUE,9,1,6,0,5,18,"Jhin","Thresh",5.5,14794,54.5,15452,12755.5,8
"18049",4923232485,"Kai'Sa & Alistar",100,FALSE,FALSE,TRUE,0,1,1,1,7,2,"Kai'Sa","Alistar",0.5,4677,27,10141,5881,4
"42734",4923232485,"Vayne & Galio",200,TRUE,FALSE,FALSE,6,0,3,2,4,9,"Vayne","Galio",5,6707.5,32,7963,7379.5,6.5
"22842",4923400309,"Vayne & Galio",100,FALSE,FALSE,TRUE,3,6,3,4,4,9,"Vayne","Galio",1.9,8493.5,26,12128,7020,5
"42735",4923400309,"Kai'Sa & Thresh",200,TRUE,FALSE,FALSE,3,3,7,1,6,9,"Kai'Sa","Thresh",2.22,8044,26,9563.5,6449,3
"22843",4923451785,"Samira & Rakan",100,FALSE,FALSE,FALSE,9,6,5,0,9,13,"Samira","Rakan",1.8,12463.5,61.5,20363.5,9449,7.5
"32472",4923451785,"Jinx & Leona",200,TRUE,FALSE,TRUE,10,6,14,1,5,23,"Jinx","Leona",4.36,19777.5,46.5,18470,11199,5.5
"22844",4923476014,"Samira & Thresh",100,FALSE,FALSE,FALSE,11,7,9,3,4,19,"Samira","Thresh",3.82,22592,82,28420.5,15062.5,6.5
"42736",4923476014,"Kai'Sa & Pyke",200,TRUE,TRUE,TRUE,5,5,11,7,5,8,"Kai'Sa","Pyke",3.1,16527,66,18133.5,15083.5,4.5
"22845",4923521873,"Kai'Sa & Gragas",100,TRUE,FALSE,FALSE,6,6,9,2,3,12,"Kai'Sa","Gragas",3.22,15643.5,81,22235.5,13565,11.5
"42737",4923521873,"Aphelios & Alistar",200,FALSE,FALSE,TRUE,3,5,10,0,4,9,"Aphelios","Alistar",2.44,12446.5,71,18280.5,11558,9.5
"22846",4923527455,"Aphelios & Janna",100,FALSE,FALSE,TRUE,1,7,10,1,6,13,"Aphelios","Janna",1.92,13304.5,44.5,15920,8743,4.5
"42738",4923527455,"Samira & Blitzcrank",200,TRUE,FALSE,FALSE,8,6,12,4,4,15,"Samira","Blitzcrank",3.9,16346.5,39,21990,10947,5.5
"18050",4923538406,"Samira & Gragas",100,TRUE,TRUE,TRUE,10,4,5,2,6,14,"Samira","Gragas",3.1,13580,57,22170.5,10960,6
"42739",4923538406,"Miss Fortune & Leona",200,FALSE,TRUE,FALSE,11,6,7,1,8,17,"Miss Fortune","Leona",2.57,16707,42.5,18633,10358.5,8.5
"22847",4923538549,"Aphelios & Nautilus",100,TRUE,FALSE,TRUE,5,5,9,4,6,20,"Aphelios","Nautilus",3.45,12587.5,32,12375,9770.5,7.5
"42740",4923538549,"Kai'Sa & Pyke",200,FALSE,FALSE,FALSE,6,7,6,3,11,9,"Kai'Sa","Pyke",1.33,10827.5,36.5,18652.5,9578,3
"22848",4923560485,"Samira & Maokai",100,FALSE,FALSE,TRUE,5,12,6,3,13,7,"Samira","Maokai",0.84,12716,29.5,23985,7865,4
"42741",4923560485,"Kai'Sa & Rell",200,TRUE,TRUE,FALSE,35,5,5,1,3,29,"Kai'Sa","Rell",8.75,28536.5,41,19763,15941.5,5.5
"22849",4923580918,"Yone & Bard",100,FALSE,FALSE,FALSE,1,6,6,2,8,8,"Yone","Bard",1.21,9385,35.5,18104,6917,4
"32473",4923580918,"Aphelios & Nautilus",200,TRUE,FALSE,TRUE,9,3,10,1,4,20,"Aphelios","Nautilus",5.71,14051,39.5,10968.5,9979.5,8.5
"22850",4923583568,"Miss Fortune & Thresh",100,FALSE,FALSE,TRUE,7,11,11,4,8,14,"Miss Fortune","Thresh",1.89,15641,63,24492,12030,8.5
"42742",4923583568,"Yone & Alistar",200,TRUE,FALSE,FALSE,7,4,8,1,9,20,"Yone","Alistar",2.77,17256,67.5,28313.5,12547,7.5
"22851",4923585073,"Lucian & Bard",100,TRUE,FALSE,TRUE,5,2,5,4,4,12,"Lucian","Bard",4.33,11833,40.5,13690,9087.5,5
"42743",4923585073,"Draven & Morgana",200,FALSE,FALSE,FALSE,1,9,4,2,4,7,"Draven","Morgana",1.08,9732.5,21.5,14099.5,6473,2.5
"22852",4923610532,"Samira & Sett",100,FALSE,FALSE,TRUE,5,11,10,3,9,13,"Samira","Sett",1.55,19394,66,28161.5,10441,13.5
"32474",4923610532,"Jinx & Galio",200,TRUE,FALSE,FALSE,14,6,12,1,7,27,"Jinx","Galio",4.15,21612,60,23868,13586,10.5
"22853",4923647387,"Lucian & Blitzcrank",100,TRUE,FALSE,TRUE,11,3,4,2,8,13,"Lucian","Blitzcrank",2.73,15430,48.5,14704,11097,6
"32475",4923647387,"Miss Fortune & Thresh",200,FALSE,FALSE,FALSE,12,4,8,2,4,20,"Miss Fortune","Thresh",5.25,15964.5,34.5,15047,10898.5,7
"22854",4923698597,"Lucian & Blitzcrank",100,FALSE,FALSE,FALSE,4,8,1,2,8,3,"Lucian","Blitzcrank",0.62,9822.5,26.5,13378,6621.5,3
"32476",4923698597,"Vayne & Lulu",200,TRUE,FALSE,TRUE,1,4,9,5,3,16,"Vayne","Lulu",4.43,6933,26.5,9586,7938,4
"22855",4923710016,"Samira & Leona",100,TRUE,FALSE,TRUE,10,1,9,2,3,18,"Samira","Leona",9.75,13524.5,40.5,16687.5,10584.5,3.5
"32477",4923710016,"Kennen & Thresh",200,FALSE,FALSE,FALSE,0,7,5,0,7,6,"Kennen","Thresh",0.79,10457.5,41.5,15275.5,5978,3
"22856",4923711380,"Cassiopeia & Lulu",100,TRUE,TRUE,TRUE,5,4,3,3,3,16,"Cassiopeia","Lulu",3.86,12671.5,43,10127.5,8744,5.5
"32478",4923711380,"Aphelios & Blitzcrank",200,FALSE,TRUE,FALSE,4,8,6,1,6,7,"Aphelios","Blitzcrank",1.29,11985,27.5,16288.5,6676,3
"22857",4923718338,"Samira & Morgana",100,FALSE,FALSE,FALSE,0,3,1,0,5,3,"Samira","Morgana",0.5,4045.5,21,8745,5673,3
"42744",4923718338,"Aphelios & Galio",200,TRUE,FALSE,TRUE,2,1,3,1,1,6,"Aphelios","Galio",6,6597.5,36,6251.5,6852.5,6
"22858",4923745214,"Kai'Sa & Galio",100,TRUE,FALSE,FALSE,8,4,4,2,2,10,"Kai'Sa","Galio",4,11479.5,28,11961.5,8950.5,7.5
"42745",4923745214,"Cassiopeia & Maokai",200,FALSE,FALSE,TRUE,2,7,3,1,5,3,"Cassiopeia","Maokai",0.75,8992.5,32.5,11381,6135.5,4.5
"22859",4923757106,"Lucian & Maokai",100,TRUE,FALSE,FALSE,2,5,4,1,5,16,"Lucian","Maokai",2.3,14008.5,49,15349.5,8271.5,8
"32479",4923757106,"Ashe & Thresh",200,FALSE,TRUE,TRUE,5,6,6,1,8,6,"Ashe","Thresh",1.29,10312,38,16387.5,8485,4
"22860",4923775164,"Kai'Sa & Pyke",100,TRUE,TRUE,TRUE,9,3,8,10,2,9,"Kai'Sa","Pyke",7.2,14637.5,36.5,12636,12633,7
"32480",4923775164,"Kog'Maw & Lulu",200,FALSE,TRUE,FALSE,1,8,7,1,5,2,"Kog'Maw","Lulu",0.85,8975.5,27.5,10934,7956.5,4
"22861",4923778063,"Kai'Sa & Soraka",100,TRUE,FALSE,TRUE,9,5,9,0,2,18,"Kai'Sa","Soraka",5.14,20692.5,45,16852,11103.5,5.5
"42746",4923778063,"Jhin & Tahm Kench",200,FALSE,FALSE,FALSE,2,2,10,2,5,13,"Jhin","Tahm Kench",3.86,10375,36,17932,8093,4.5
"18051",4923778781,"Syndra & Sett",100,TRUE,FALSE,TRUE,3,5,11,6,6,15,"Syndra","Sett",3.18,14339,40,16782.5,8649,7.5
"32481",4923778781,"Ezreal & Pantheon",200,FALSE,FALSE,FALSE,1,4,4,7,15,3,"Ezreal","Pantheon",0.79,13442.5,28.5,16101.5,7386.5,5
"18052",4923779821,"Draven & Bard",100,FALSE,FALSE,FALSE,2,11,6,0,5,6,"Draven","Bard",0.88,10074,42.5,20758.5,8575.5,7.5
"32482",4923779821,"Lucian & Seraphine",200,TRUE,FALSE,TRUE,4,5,9,5,4,21,"Lucian","Seraphine",4.33,14443,50.5,11434.5,9666,10
"22862",4923793278,"Jhin & Thresh",100,FALSE,FALSE,TRUE,0,3,0,1,3,0,"Jhin","Thresh",0.17,2447.5,23.5,4611.5,5295.5,5.5
"32483",4923793278,"Kai'Sa & Alistar",200,TRUE,TRUE,FALSE,5,0,2,0,0,7,"Kai'Sa","Alistar",16.8,3799.5,27.5,5004.5,7637,5
"22863",4923796466,"Jhin & Galio",100,FALSE,FALSE,FALSE,2,6,4,0,8,3,"Jhin","Galio",0.64,9047.5,27.5,12862,6051,4.5
"42747",4923796466,"Syndra & Thresh",200,TRUE,FALSE,TRUE,5,2,2,0,4,16,"Syndra","Thresh",3.83,7625.5,28.5,10626,7540.5,5
"22864",4923815406,"Kennen & Alistar",100,TRUE,FALSE,FALSE,3,4,13,0,5,15,"Kennen","Alistar",3.44,13178.5,48,20074.5,9141.5,8
"32484",4923815406,"Kai'Sa & Yuumi",200,FALSE,FALSE,TRUE,6,5,7,1,3,15,"Kai'Sa","Yuumi",3.62,11088.5,51.5,11251,8917,5.5
"18053",4923817533,"Yasuo & Bard",100,TRUE,FALSE,TRUE,1,6,3,2,0,14,"Yasuo","Bard",3.33,8566,35,14111.5,7376.5,3
"32485",4923817533,"Samira & Rakan",200,FALSE,FALSE,FALSE,2,5,0,0,3,3,"Samira","Rakan",0.62,7411,17.5,13518.5,5778,3
"22865",4923831666,"Jinx & Leona",100,TRUE,FALSE,TRUE,7,6,16,3,10,17,"Jinx","Leona",2.69,13449.5,54.5,21246,11182,7
"42748",4923831666,"Aphelios & Thresh",200,FALSE,FALSE,FALSE,4,8,12,4,8,11,"Aphelios","Thresh",1.94,10987,48,18458.5,10642,8
"22866",4923843950,"Lucian & Thresh",100,FALSE,FALSE,FALSE,3,9,3,2,7,7,"Lucian","Thresh",0.94,8849,34,15770,7054,6.5
"32486",4923843950,"Jhin & Sett",200,TRUE,FALSE,TRUE,5,3,10,6,4,9,"Jhin","Sett",4.29,9011,34,12414.5,9339.5,5.5
"18054",4923860612,"Kai'Sa & Bard",100,TRUE,FALSE,FALSE,7,4,11,2,2,21,"Kai'Sa","Bard",6.83,11810,60,12787.5,11559,6.5
"42749",4923860612,"Aphelios & Thresh",200,FALSE,FALSE,TRUE,4,4,4,3,6,11,"Aphelios","Thresh",2.2,9451,38.5,13002.5,11094.5,7.5
"22867",4923868860,"Aphelios & Alistar",100,FALSE,FALSE,FALSE,8,6,5,0,6,11,"Aphelios","Alistar",2,12092,20.5,14366.5,7385.5,5.5
"42750",4923868860,"Kai'Sa & Rell",200,TRUE,FALSE,TRUE,6,3,12,1,6,14,"Kai'Sa","Rell",3.67,8837,25,12155.5,7139,3.5
"22868",4923873577,"Aphelios & Sett",100,TRUE,FALSE,TRUE,2,4,3,2,2,6,"Aphelios","Sett",2.17,6721,29,8827.5,7109,4
"32487",4923873577,"Kai'Sa & Alistar",200,FALSE,FALSE,FALSE,2,1,4,0,4,6,"Kai'Sa","Alistar",2.4,4897.5,23,8704,5976.5,3
"18055",4923874271,"Jhin & Maokai",100,FALSE,FALSE,FALSE,5,3,4,3,3,7,"Jhin","Maokai",3.17,13508.5,43.5,14767.5,9394.5,8.5
"32488",4923874271,"Lucian & Shaco",200,TRUE,FALSE,TRUE,8,11,7,4,2,11,"Lucian","Shaco",2.31,18842.5,43,16311.5,10682.5,6.5
"18056",4923875541,"Aphelios & Thresh",100,TRUE,FALSE,FALSE,6,12,6,1,10,14,"Aphelios","Thresh",1.23,10529.5,44,20317,8973.5,5.5
"42751",4923875541,"Kai'Sa & Blitzcrank",200,FALSE,FALSE,TRUE,15,7,6,2,8,16,"Kai'Sa","Blitzcrank",2.6,19347,45,21655,12160.5,6
"22869",4923880815,"Jhin & Maokai",100,TRUE,FALSE,FALSE,17,5,11,3,10,19,"Jhin","Maokai",3.33,42865,88.5,37214,18531.5,9.5
"42752",4923880815,"Jinx & Leona",200,FALSE,FALSE,TRUE,14,11,18,0,9,25,"Jinx","Leona",2.85,28281.5,75.5,41411.5,16794.5,9.5
"22870",4923885413,"Jhin & Blitzcrank",100,TRUE,FALSE,TRUE,11,2,14,0,6,20,"Jhin","Blitzcrank",5.62,12681,33,14973.5,10874.5,5
"42753",4923885413,"Lucian & Thresh",200,FALSE,FALSE,FALSE,4,6,4,1,10,10,"Lucian","Thresh",1.19,9162.5,40,16569,8440.5,4.5
"22871",4923896173,"Samira & Leona",100,FALSE,FALSE,FALSE,4,7,1,0,7,4,"Samira","Leona",0.64,8282,23.5,15352.5,6604.5,3
"32489",4923896173,"Kai'Sa & Maokai",200,TRUE,FALSE,TRUE,7,1,14,4,4,16,"Kai'Sa","Maokai",8.2,15669,31.5,12469.5,9047,5.5
"22872",4923907755,"Varus & Lulu",100,TRUE,FALSE,FALSE,17,0,8,1,4,20,"Varus","Lulu",11.5,21441,52,20472,14078.5,3.5
"42754",4923907755,"Ashe & Bard",200,FALSE,FALSE,TRUE,1,3,10,3,7,1,"Ashe","Bard",1.5,16327,50.5,17555.5,8972,4.5
"18057",4923910703,"Kalista & Nautilus",100,FALSE,FALSE,FALSE,1,9,0,2,11,4,"Kalista","Nautilus",0.35,4568.5,19,15959.5,6077,2
"42755",4923910703,"Tristana & Alistar",200,TRUE,FALSE,TRUE,8,5,5,1,4,23,"Tristana","Alistar",4.11,10273.5,32,13923,8539,4
"22873",4923934290,"Kai'Sa & Seraphine",100,FALSE,FALSE,FALSE,4,5,0,0,7,2,"Kai'Sa","Seraphine",0.5,7208.5,35,12472,6953,4
"42756",4923934290,"Aphelios & Thresh",200,TRUE,FALSE,TRUE,5,0,7,2,0,20,"Aphelios","Thresh",40.8,8402.5,39.5,7678.5,9608.5,6
"22874",4923940142,"Varus & Leona",100,FALSE,FALSE,TRUE,5,11,7,1,12,14,"Varus","Leona",1.17,14836.5,43.5,22889.5,9804.5,5
"32490",4923940142,"Ashe & Blitzcrank",200,TRUE,FALSE,FALSE,13,8,21,4,6,27,"Ashe","Blitzcrank",4.64,19834,65.5,24171,13642,7.5
"18058",4923947165,"Kai'Sa & Yuumi",100,FALSE,FALSE,FALSE,2,5,4,1,4,7,"Kai'Sa","Yuumi",1.56,8385.5,29,12297.5,6812.5,3
"42757",4923947165,"Jhin & Shaco",200,TRUE,FALSE,TRUE,2,2,12,2,2,11,"Jhin","Shaco",6.75,8205,31.5,9204.5,7554,3.5
"18059",4923947220,"Kai'Sa & Sett",100,FALSE,FALSE,FALSE,3,4,0,1,6,6,"Kai'Sa","Sett",1,6373,32,14485.5,6716.5,4
"32491",4923947220,"Syndra & Alistar",200,TRUE,TRUE,TRUE,2,4,8,0,2,13,"Syndra","Alistar",3.83,8591,29.5,11870.5,7113.5,4.5
"22875",4923951868,"Kai'Sa & Yuumi",100,TRUE,FALSE,FALSE,8,3,13,1,2,20,"Kai'Sa","Yuumi",8.4,14562.5,35,8574.5,9218,3
"42758",4923951868,"Samira & Rell",200,FALSE,TRUE,TRUE,2,7,6,0,8,6,"Samira","Rell",0.93,8422,25,17808.5,6357,3.5
"22876",4923961101,"Kai'Sa & Zyra",100,FALSE,FALSE,FALSE,2,9,12,4,11,8,"Kai'Sa","Zyra",1.3,17944,47,21543.5,10388,4
"32492",4923961101,"Miss Fortune & Lulu",200,TRUE,FALSE,TRUE,5,9,10,0,4,23,"Miss Fortune","Lulu",2.92,13109,42,18737.5,10670.5,3.5
"18060",4923969453,"Kai'Sa & Shaco",100,TRUE,TRUE,TRUE,5,2,2,2,3,6,"Kai'Sa","Shaco",3,8500,35,9398,8875.5,4
"42759",4923969453,"Jhin & Poppy",200,FALSE,TRUE,FALSE,4,4,2,1,6,2,"Jhin","Poppy",0.9,8103,9.5,10843.5,7441,1.5
"22877",4923971520,"Kai'Sa & Alistar",100,TRUE,TRUE,TRUE,9,1,5,3,2,15,"Kai'Sa","Alistar",10.67,9873,32,11866.5,8896,5.5
"32493",4923971520,"Aphelios & Thresh",200,FALSE,TRUE,FALSE,0,11,2,2,5,6,"Aphelios","Thresh",0.62,5610.5,18,13701,4964.5,3.5
"22878",4923992431,"Aphelios & Maokai",100,FALSE,FALSE,FALSE,7,5,6,0,6,17,"Aphelios","Maokai",2.73,17576,50.5,27094.5,12754,5.5
